review_id,rating,title,content,date,reviewer_name,reviewer_location,verified_purchase
278356343,5,Great case,[This review was collected as part of a promotion.] Lets see. Lets start at the bestbuy store. Sales guy was great. I almost picked the wrong case. He help me alot with the Corsair 4000D alot. Explaind alot also. Lots of wire management. Lots of room for big hands to fit into. This case is big enough for my XFX 6700.,2022-04-13T03:49:26,canthitcrap,Best Buy US,True
291342509,4,Good case for price,"The 3.5 hard drive bay is a little too close to the psu so I was forced to take it out during installation, and it was a hastle to try and get it back in so I just left it out. An AIO would fit at the top if the ram isn't too tall but it would look odd. The motherboard was a little hard to install because of the clearance at the top but it wasn't a big deal. The case allows for good cable management. It allows you to switch around the panels (if you want the glass on the right or left). In the dark, the glass looks like invisible which looks super cool. Everything else is good.",2022-11-12T16:01:29,Hunter,Best Buy US,True
312478088,5,Perfect Case!,"[This review was collected as part of a promotion.] Awesome case! Not too big and not small. Good airflow, case design looks great, good built quality, comes with 3 fans in the front, has dark tinted glass which is very nice. Also, comes with screen filters that’s a plus! I highly recommend this case!",2023-07-27T16:54:41,JuniorGalle21,Best Buy US,True
249708167,5,The Airflow is amazing!,"[This review was collected as part of a promotion.] Honestly, one of the best cases out there! Airflow is great. Temps are pretty low and the case is just easy to work with. If there’s one con is that it only has 1 USB 3.1 input, but it doesn’t keep me up at night. Definitely would recommend!",2021-01-10T10:37:17,Diego,Best Buy US,True
252261019,5,Satisfied,[This review was collected as part of a promotion.] Great case. Good quality for the price. More solid build compared with previous Case I have on same price range. Enough space to work with peripherals and I ddnt notice the annoying case vibration especially during start-up of system fans.,2021-02-05T22:07:30,V3ntus,Best Buy US,True
319786962,4,Its OK,"[This review was collected as part of a promotion.] Decent case, not 100% my top choice as I feel its slightly over priced for the somewhat flimsy feel.  people love it though and it does look nice and is plenty airy.  the side panels are fairly thin and overall its very light.",2023-10-05T14:26:28,Aroryborealis,Best Buy US,True
318737319,4,Good Mid-Tower,"[This review was collected as part of a promotion.] Needed a not-so-expensive case mid-tower case to build my 8 year old his first computer with some components I had on hand with a few new fans, etc… This case was in stock ay my local Best Buy and fit the bill perfectly for what I was using. The tinted tempered glass panel is a nice touch in my opinion. It comes with two fans already mounted, one on the front of the case and one at the rear. I am using both of them and they are fine. The two SSD mounts are nice (I am using one) and it comes with a hard drive tray for two additional storage drives. The reason for the 4 star rating over the five, is because of the hard drive tray. When you install the power supply unit, you have no room to connect the cables because of the hard drive tray. You can move the tray further to the left (which I HAD to do) so you can at least TRY to connect your PSU cables. Keep that in mind if you are using HDD’s. Cable management is nice though. This is a nice case for builds like mine and maybe a mid tier build using AIO coolers. Overall I am happy with the case and it presents really well.",2023-09-24T21:51:34,LTwinJeff,Best Buy US,True
260945447,5,This case grew on me!,"[This review was collected as part of a promotion.] I was initially looking for a Fractal case, but couldn't get one shipped for less than $200. I thought I was settling when I found this at my local Best Buy, but after building and using this case, I am quite happy with it. It may not have quite as many options and features, but it is intelligently designed and has fit my build perfectly. I really do like the mesh front panel. I wish it had come with RGB fans in this mesh version. I ended up getting 4 QL fans, with a 280mm AIO in the top. When airflow is this open, the fans can move a lot of air without getting very loud.",2021-05-20T00:10:14,MacroTech,Best Buy US,True
257605242,5,Great Case,"[This review was collected as part of a promotion.] Great quality case for a decent price and has great airflow perfect for Florida heat, but wish more fans came with the case itself,I had to buy separate fans for the front panel.",2021-04-09T20:42:17,Tekika,Best Buy US,True
250416396,5,Excellent case,"[This review was collected as part of a promotion.] I like how the case looks, the black version has the glass is very dark but with the rgb you can see the components.  it has good quality materials.  I recommend it",2021-01-16T12:52:51,frejavier,Best Buy US,True
252055447,5,Impressed for the price !,[This review was collected as part of a promotion.] Very impressed! Big enough case to fit everything you want and need. Currently running an I9 with sapphire rx6800 and I am very impressed how cool it stays.,2021-02-03T14:08:08,Fluffy316,Best Buy US,True
306291798,5,Great Airflow + Great Value + Great Looking!,"[This review was collected as part of a promotion.] Love how nice and compact this case is. The airflow is amazing! Coming from a Legion i7 desktop case, i no longer hear my fans go crazy when they ramp up!",2023-05-15T14:23:51,atnickiepleaseonig,Best Buy US,True
275636081,5,Great Case,"[This review was collected as part of a promotion.] Great looking case.  Easy to set up, solid build.  Used this case to replace another grey case I didn’t like, big improvement.",2022-02-07T15:03:53,Torrepl,Best Buy US,True
273974188,5,As advertised,"[This review was collected as part of a promotion.] Bought for son, for his first bill and Christmas present. I he says also easy case the belt with a really likes it",2021-12-31T21:56:46,Maemae2022,Best Buy US,True
323889881,5,Good pc,[This review was collected as part of a promotion.] This is a good P c case for support for radiators up 360mm Also good air flow had this case for a few months now,2023-11-14T20:17:56,Dave,Best Buy US,True
266019230,5,Looks awesome,[This review was collected as part of a promotion.] Purchased for my brother build looks super clean love the cable management. The smoked glass is a nice touch.,2021-07-24T04:32:23,JesseJames,Best Buy US,True
